COMMODITY,COUNTRY,UNIT,QUANTITY,Value (US$ million)
"PLASTC SHT, FILM, PLTS ETC",CZECH REPUBLIC,KGS,93116,0.77
"PLASTC SHT, FILM, PLTS ETC",DENMARK,KGS,793224,5.84
"PLASTC SHT, FILM, PLTS ETC",DOMINIC REP,KGS,12695,0.02
"PLASTC SHT, FILM, PLTS ETC",ECUADOR,KGS,11485,0.04
"PLASTC SHT, FILM, PLTS ETC",EGYPT A RP,KGS,1941863,6.03
"PLASTC SHT, FILM, PLTS ETC",ESTONIA,KGS,25293,0.02
"PLASTC SHT, FILM, PLTS ETC",FINLAND,KGS,1341823,5.07
"PLASTC SHT, FILM, PLTS ETC",FR GUIANA,KGS,21680,0.02
"PLASTC SHT, FILM, PLTS ETC",FRANCE,KGS,3318012,16.35
"PLASTC SHT, FILM, PLTS ETC",GEORGIA,KGS,1400,0.03
"PLASTC SHT, FILM, PLTS ETC",GERMANY,KGS,13018225,74.81
"PLASTC SHT, FILM, PLTS ETC",GHANA,KGS,380,0.00
"PLASTC SHT, FILM, PLTS ETC",GREECE,KGS,260183,0.43
"PLASTC SHT, FILM, PLTS ETC",HONG KONG,KGS,6212059,133.46
"PLASTC SHT, FILM, PLTS ETC",HUNGARY,KGS,7392,0.14
"PLASTC SHT, FILM, PLTS ETC",INDONESIA,KGS,10987597,28.06
"PLASTC SHT, FILM, PLTS ETC",IRAN,KGS,1300,0.01
"PLASTC SHT, FILM, PLTS ETC",IRELAND,KGS,136458,1.00
"PLASTC SHT, FILM, PLTS ETC",ISRAEL,KGS,1593002,6.28
"PLASTC SHT, FILM, PLTS ETC",ITALY,KGS,8765042,63.80
"PLASTC SHT, FILM, PLTS ETC",JAPAN,KGS,8151216,56.56
"PLASTC SHT, FILM, PLTS ETC",JORDAN,KGS,4244,0.07
"PLASTC SHT, FILM, PLTS ETC",KENYA,KGS,7605,0.01
"PLASTC SHT, FILM, PLTS ETC",KOREA RP,KGS,36298115,153.21
"PLASTC SHT, FILM, PLTS ETC",KUWAIT,KGS,87791,0.08
"PLASTC SHT, FILM, PLTS ETC",LATVIA,KGS,31,0.01
"PLASTC SHT, FILM, PLTS ETC",LEBANON,KGS,59714,0.05
"PLASTC SHT, FILM, PLTS ETC",LIECHTENSTEIN,KGS,2,0.00
"PLASTC SHT, FILM, PLTS ETC",LITHUANIA,KGS,958317,15.20
"PLASTC SHT, FILM, PLTS ETC",LUXEMBOURG,KGS,155366,0.56
"PLASTC SHT, FILM, PLTS ETC",MALAYSIA,KGS,9439682,26.17
"PLASTC SHT, FILM, PLTS ETC",MALTA,KGS,18760,0.19
"PLASTC SHT, FILM, PLTS ETC",MARSHALL ISLAND,KGS,2,0.00
"PLASTC SHT, FILM, PLTS ETC",MAURITIUS,KGS,2,0.00
"PLASTC SHT, FILM, PLTS ETC",MEXICO,KGS,1929544,8.79
"PLASTC SHT, FILM, PLTS ETC",MOROCCO,KGS,21393,0.94
"PLASTC SHT, FILM, PLTS ETC",NEPAL,KGS,777522,1.16
"PLASTC SHT, FILM, PLTS ETC",NETHERLAND,KGS,5114347,20.51
"PLASTC SHT, FILM, PLTS ETC",NETHERLANDANTIL,KGS,748,0.02
"PLASTC SHT, FILM, PLTS ETC",NEW ZEALAND,KGS,126998,0.22
"PLASTC SHT, FILM, PLTS ETC",NIGERIA,KGS,724,0.01
"PLASTC SHT, FILM, PLTS ETC",NORFOLK IS,KGS,733,0.02
"PLASTC SHT, FILM, PLTS ETC",NORWAY,KGS,13185,0.19
"PLASTC SHT, FILM, PLTS ETC",OMAN,KGS,583588,0.70
"PLASTC SHT, FILM, PLTS ETC",PAKISTAN IR,KGS,383,0.01
"PLASTC SHT, FILM, PLTS ETC",PERU,KGS,109938,0.16
"PLASTC SHT, FILM, PLTS ETC",PHILIPPINES,KGS,14915,0.26
"PLASTC SHT, FILM, PLTS ETC",POLAND,KGS,1267619,1.99
"PLASTC SHT, FILM, PLTS ETC",PORTUGAL,KGS,112148,0.32
"PLASTC SHT, FILM, PLTS ETC",QATAR,KGS,80,0.00
"PLASTC SHT, FILM, PLTS ETC",ROMANIA,KGS,26389,0.17
"PLASTC SHT, FILM, PLTS ETC",RUSSIA,KGS,250204,0.46
"PLASTC SHT, FILM, PLTS ETC",SAUDI ARAB,KGS,2424173,3.76
"PLASTC SHT, FILM, PLTS ETC",SEYCHELLES,KGS,2745,0.01
"PLASTC SHT, FILM, PLTS ETC",SIERRA LEONE,KGS,11,0.00
"PLASTC SHT, FILM, PLTS ETC",SINGAPORE,KGS,3739508,35.40
"PLASTC SHT, FILM, PLTS ETC",SLOVAK REP,KGS,329976,1.87
"PLASTC SHT, FILM, PLTS ETC",SLOVENIA,KGS,1326892,3.07
"PLASTC SHT, FILM, PLTS ETC",SOUTH AFRICA,KGS,74471,0.13
"PLASTC SHT, FILM, PLTS ETC",SPAIN,KGS,3189589,14.21
"PLASTC SHT, FILM, PLTS ETC",SRI LANKA DSR,KGS,78160,0.43
"PLASTC SHT, FILM, PLTS ETC",SWEDEN,KGS,161331,1.75
"PLASTC SHT, FILM, PLTS ETC",SWITZERLAND,KGS,345650,4.91
"PLASTC SHT, FILM, PLTS ETC",TAIWAN,KGS,17320563,45.38
"PLASTC SHT, FILM, PLTS ETC",TANZANIA REP,KGS,119,0.00
"PLASTC SHT, FILM, PLTS ETC",THAILAND,KGS,30260228,87.36
"PLASTC SHT, FILM, PLTS ETC",TUNISIA,KGS,180,0.01
"PLASTC SHT, FILM, PLTS ETC",TURKEY,KGS,4590722,12.15
"PLASTC SHT, FILM, PLTS ETC",U ARAB EMTS,KGS,11942236,12.13
"PLASTC SHT, FILM, PLTS ETC",U K,KGS,7970533,23.93
"PLASTC SHT, FILM, PLTS ETC",U S A,KGS,54241206,160.38
"PLASTC SHT, FILM, PLTS ETC",UGANDA,KGS,178,0.00
"PLASTC SHT, FILM, PLTS ETC",UKRAINE,KGS,151257,0.25
"PLASTC SHT, FILM, PLTS ETC",UNSPECIFIED,KGS,168837,0.33
"PLASTC SHT, FILM, PLTS ETC",UZBEKISTAN,KGS,0,0.00
"PLASTC SHT, FILM, PLTS ETC",VENEZUELA,KGS,14000,0.01
"PLASTC SHT, FILM, PLTS ETC",VIETNAM SOC REP,KGS,7980622,61.61
"PLASTC SHT, FILM, PLTS ETC",VIRGIN IS US,KGS,300,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",AUSTRALIA,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",AUSTRIA,NA,NA,0.04
"STATIONRY/OFFCE, SCHOOL SUPPLY",AZERBAIJAN,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",BANGLADESH PR,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",BELARUS,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",BELGIUM,NA,NA,0.24
"STATIONRY/OFFCE, SCHOOL SUPPLY",BRAZIL,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",BULGARIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",CAMBODIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",CANADA,NA,NA,0.03
"STATIONRY/OFFCE, SCHOOL SUPPLY",CHILE,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",CHINA P RP,NA,NA,40.64
"STATIONRY/OFFCE, SCHOOL SUPPLY",CROATIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",CYPRUS,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",CZECH REPUBLIC,NA,NA,0.03
"STATIONRY/OFFCE, SCHOOL SUPPLY",DENMARK,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",EGYPT A RP,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",FINLAND,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",FRANCE,NA,NA,1.26
"STATIONRY/OFFCE, SCHOOL SUPPLY",GERMANY,NA,NA,4.66
"STATIONRY/OFFCE, SCHOOL SUPPLY",GREECE,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",HONG KONG,NA,NA,2.85
"STATIONRY/OFFCE, SCHOOL SUPPLY",HUNGARY,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",INDONESIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",IRELAND,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",ISRAEL,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",ITALY,NA,NA,0.61
"STATIONRY/OFFCE, SCHOOL SUPPLY",JAPAN,NA,NA,17.73
"STATIONRY/OFFCE, SCHOOL SUPPLY",JORDAN,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",KENYA,NA,NA,0.04
"STATIONRY/OFFCE, SCHOOL SUPPLY",KOREA RP,NA,NA,0.29
"STATIONRY/OFFCE, SCHOOL SUPPLY",KUWAIT,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",LATVIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",LUXEMBOURG,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",MALAYSIA,NA,NA,0.84
"STATIONRY/OFFCE, SCHOOL SUPPLY",MYANMAR,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",NEPAL,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",NETHERLAND,NA,NA,0.03
"STATIONRY/OFFCE, SCHOOL SUPPLY",NEW ZEALAND,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",NORWAY,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",PHILIPPINES,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",POLAND,NA,NA,0.03
"STATIONRY/OFFCE, SCHOOL SUPPLY",PORTUGAL,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",QATAR,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",ROMANIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",RUSSIA,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",SAUDI ARAB,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",SINGAPORE,NA,NA,0.32
"STATIONRY/OFFCE, SCHOOL SUPPLY",SLOVAK REP,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",SLOVENIA,NA,NA,0.05
"STATIONRY/OFFCE, SCHOOL SUPPLY",SOUTH AFRICA,NA,NA,0.02
"STATIONRY/OFFCE, SCHOOL SUPPLY",SPAIN,NA,NA,0.10
"STATIONRY/OFFCE, SCHOOL SUPPLY",SRI LANKA DSR,NA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",SWEDEN,NA,NA,0.05
"STATIONRY/OFFCE, SCHOOL SUPPLY",SWITZERLAND,NA,NA,0.22
"STATIONRY/OFFCE, SCHOOL SUPPLY",TAIWAN,NA,NA,0.51
"STATIONRY/OFFCE, SCHOOL SUPPLY",THAILAND,NA,NA,0.44
"STATIONRY/OFFCE, SCHOOL SUPPLY",TURKEY,NA,NA,0.06
"STATIONRY/OFFCE, SCHOOL SUPPLY",U ARAB EMTS,NA,NA,3.95
"STATIONRY/OFFCE, SCHOOL SUPPLY",U K,NA,NA,0.33
"STATIONRY/OFFCE, SCHOOL SUPPLY",U S A,NA,NA,0.87
"STATIONRY/OFFCE, SCHOOL SUPPLY",UKRAINE,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",UNSPECIFIED,NA,NA,0.00
"STATIONRY/OFFCE, SCHOOL SUPPLY",VIETNAM SOC REP,NA,NA,0.33
OTHER PLASTIC ITEMS,AUSTRALIA,NA,NA,0.35
OTHER PLASTIC ITEMS,AUSTRIA,NA,NA,0.86
OTHER PLASTIC ITEMS,BANGLADESH PR,NA,NA,1.00
OTHER PLASTIC ITEMS,BELGIUM,NA,NA,16.14
OTHER PLASTIC ITEMS,BELIZE,NA,NA,0.01
OTHER PLASTIC ITEMS,BHUTAN,NA,NA,0.00
OTHER PLASTIC ITEMS,BRAZIL,NA,NA,0.72
OTHER PLASTIC ITEMS,BULGARIA,NA,NA,0.11
OTHER PLASTIC ITEMS,CAMBODIA,NA,NA,0.02
OTHER PLASTIC ITEMS,CANADA,NA,NA,1.05
OTHER PLASTIC ITEMS,CHILE,NA,NA,0.05
OTHER PLASTIC ITEMS,CHINA P RP,NA,NA,559.47
OTHER PLASTIC ITEMS,COLOMBIA,NA,NA,0.00
OTHER PLASTIC ITEMS,COSTA RICA,NA,NA,0.02
OTHER PLASTIC ITEMS,CROATIA,NA,NA,0.21
OTHER PLASTIC ITEMS,CYPRUS,NA,NA,0.00
OTHER PLASTIC ITEMS,CZECH REPUBLIC,NA,NA,0.46
OTHER PLASTIC ITEMS,DENMARK,NA,NA,0.35
OTHER PLASTIC ITEMS,EGYPT A RP,NA,NA,0.01
OTHER PLASTIC ITEMS,ESTONIA,NA,NA,0.05
OTHER PLASTIC ITEMS,FINLAND,NA,NA,1.12
OTHER PLASTIC ITEMS,FRANCE,NA,NA,4.54
OTHER PLASTIC ITEMS,GERMANY,NA,NA,19.25
OTHER PLASTIC ITEMS,HAITI,NA,NA,0.02
OTHER PLASTIC ITEMS,HONDURAS,NA,NA,0.00
OTHER PLASTIC ITEMS,HONG KONG,NA,NA,48.91
OTHER PLASTIC ITEMS,HUNGARY,NA,NA,0.85
OTHER PLASTIC ITEMS,INDONESIA,NA,NA,14.81
OTHER PLASTIC ITEMS,IRELAND,NA,NA,0.08
OTHER PLASTIC ITEMS,ISRAEL,NA,NA,0.36
OTHER PLASTIC ITEMS,ITALY,NA,NA,6.03
OTHER PLASTIC ITEMS,JAPAN,NA,NA,36.99
OTHER PLASTIC ITEMS,KOREA RP,NA,NA,47.22
OTHER PLASTIC ITEMS,KUWAIT,NA,NA,0.00
OTHER PLASTIC ITEMS,LATVIA,NA,NA,0.00
OTHER PLASTIC ITEMS,LITHUANIA,NA,NA,0.02
OTHER PLASTIC ITEMS,MALAYSIA,NA,NA,2.44
OTHER PLASTIC ITEMS,MEXICO,NA,NA,0.34
OTHER PLASTIC ITEMS,MOROCCO,NA,NA,0.06
OTHER PLASTIC ITEMS,MYANMAR,NA,NA,0.01
OTHER PLASTIC ITEMS,NEPAL,NA,NA,1.07
OTHER PLASTIC ITEMS,NETHERLAND,NA,NA,2.10
OTHER PLASTIC ITEMS,NETHERLANDANTIL,NA,NA,0.00
OTHER PLASTIC ITEMS,NEW CALEDONIA,NA,NA,0.01
OTHER PLASTIC ITEMS,NEW ZEALAND,NA,NA,0.01
OTHER PLASTIC ITEMS,NORWAY,NA,NA,0.00
OTHER PLASTIC ITEMS,OMAN,NA,NA,0.00
OTHER PLASTIC ITEMS,PARAGUAY,NA,NA,0.00
OTHER PLASTIC ITEMS,PHILIPPINES,NA,NA,0.07
OTHER PLASTIC ITEMS,POLAND,NA,NA,2.95
OTHER PLASTIC ITEMS,PORTUGAL,NA,NA,0.27
OTHER PLASTIC ITEMS,QATAR,NA,NA,0.00
OTHER PLASTIC ITEMS,ROMANIA,NA,NA,0.04
OTHER PLASTIC ITEMS,RUSSIA,NA,NA,0.06
OTHER PLASTIC ITEMS,SAUDI ARAB,NA,NA,0.21
OTHER PLASTIC ITEMS,SINGAPORE,NA,NA,14.73
OTHER PLASTIC ITEMS,SLOVAK REP,NA,NA,0.55
OTHER PLASTIC ITEMS,SLOVENIA,NA,NA,0.83
OTHER PLASTIC ITEMS,SOUTH AFRICA,NA,NA,0.11
OTHER PLASTIC ITEMS,SPAIN,NA,NA,2.80
OTHER PLASTIC ITEMS,SRI LANKA DSR,NA,NA,0.19
OTHER PLASTIC ITEMS,SWAZILAND,NA,NA,0.00
OTHER PLASTIC ITEMS,SWEDEN,NA,NA,1.90
OTHER PLASTIC ITEMS,SWITZERLAND,NA,NA,1.32
OTHER PLASTIC ITEMS,TAIWAN,NA,NA,19.01
OTHER PLASTIC ITEMS,THAILAND,NA,NA,8.00
OTHER PLASTIC ITEMS,TUNISIA,NA,NA,0.00
OTHER PLASTIC ITEMS,TURKEY,NA,NA,0.74
OTHER PLASTIC ITEMS,U ARAB EMTS,NA,NA,25.45
OTHER PLASTIC ITEMS,U K,NA,NA,6.58
OTHER PLASTIC ITEMS,U S A,NA,NA,34.81
OTHER PLASTIC ITEMS,UKRAINE,NA,NA,0.36
OTHER PLASTIC ITEMS,UNSPECIFIED,NA,NA,0.05
OTHER PLASTIC ITEMS,UZBEKISTAN,NA,NA,0.00
OTHER PLASTIC ITEMS,VIETNAM SOC REP,NA,NA,10.99
OTHER PLASTIC ITEMS,YEMEN REPUBLC,NA,NA,0.00
IRON AND STEEL,AFGHANISTAN,TON,18,0.05
IRON AND STEEL,ALBANIA,TON,17723,46.38
IRON AND STEEL,ALGERIA,TON,3,0.02
IRON AND STEEL,ANGOLA,TON,639,0.80
IRON AND STEEL,ARGENTINA,TON,976,0.79
IRON AND STEEL,ARMENIA,TON,2329,0.67
IRON AND STEEL,AUSTRALIA,TON,220879,99.47
IRON AND STEEL,AUSTRIA,TON,15800,23.80
IRON AND STEEL,BAHAMAS,TON,38,0.01
IRON AND STEEL,BAHARAIN IS,TON,83107,30.04
IRON AND STEEL,BANGLADESH PR,TON,28313,27.83
IRON AND STEEL,BARBADOS,TON,100,0.03
IRON AND STEEL,BELARUS,TON,38,0.05
IRON AND STEEL,BELGIUM,TON,404426,255.55
IRON AND STEEL,BELIZE,TON,228,0.12
IRON AND STEEL,BENIN,TON,11828,3.92
IRON AND STEEL,BHUTAN,TON,214447,161.78
IRON AND STEEL,BOLIVIA,TON,254,0.10
IRON AND STEEL,BOSNIA-HRZGOVIN,TON,92,0.08
IRON AND STEEL,BOTSWANA,TON,102,0.03
IRON AND STEEL,BR VIRGN IS,TON,27,0.02
IRON AND STEEL,BRAZIL,TON,141428,88.06
IRON AND STEEL,BRUNEI,TON,666,0.21
IRON AND STEEL,BULGARIA,TON,7849,10.67
IRON AND STEEL,CAMEROON,TON,1121,0.37
IRON AND STEEL,CANADA,TON,196662,143.29
IRON AND STEEL,CAPE VERDE IS,TON,3948,1.26
IRON AND STEEL,CHILE,TON,34905,18.97
IRON AND STEEL,CHINA P RP,TON,1203424,1121.34
IRON AND STEEL,COLOMBIA,TON,6459,4.61
IRON AND STEEL,COMOROS,TON,1716,0.50
IRON AND STEEL,CONGO D. REP.,TON,1371,0.42
IRON AND STEEL,CONGO P REP,TON,23875,7.76
IRON AND STEEL,COSTA RICA,TON,8001,2.62
IRON AND STEEL,COTE D' IVOIRE,TON,201,0.23
IRON AND STEEL,CROATIA,TON,160,0.10
IRON AND STEEL,CYPRUS,TON,2956,1.47
IRON AND STEEL,CZECH REPUBLIC,TON,3144,6.68
IRON AND STEEL,DENMARK,TON,27345,19.48
IRON AND STEEL,DOMINIC REP,TON,7556,7.72
IRON AND STEEL,ECUADOR,TON,3991,2.52
IRON AND STEEL,EGYPT A RP,TON,16568,6.03
IRON AND STEEL,EL SALVADOR,TON,60,0.02
IRON AND STEEL,EQUTL GUINEA,TON,24497,7.72
IRON AND STEEL,ESTONIA,TON,6859,2.79
IRON AND STEEL,FIJI IS,TON,793,0.21
IRON AND STEEL,FINLAND,TON,17699,22.93
IRON AND STEEL,FR GUIANA,TON,332,0.09
IRON AND STEEL,FRANCE,TON,62188,91.67
IRON AND STEEL,GABON,TON,1716,0.69
IRON AND STEEL,GAMBIA,TON,11674,3.69
IRON AND STEEL,GEORGIA,TON,10183,3.25
IRON AND STEEL,GERMANY,TON,242004,252.73
IRON AND STEEL,GHANA,TON,12954,5.95
IRON AND STEEL,GREECE,TON,12586,13.41
IRON AND STEEL,GRENADA,TON,18,0.01
IRON AND STEEL,GUATEMALA,TON,466,0.31
IRON AND STEEL,GUINEA,TON,37397,11.38
IRON AND STEEL,GUINEA BISSAU,TON,1339,0.41
IRON AND STEEL,GUYANA,TON,2472,0.79
IRON AND STEEL,HAITI,TON,2369,0.77
IRON AND STEEL,HONDURAS,TON,41143,13.73
IRON AND STEEL,HONG KONG,TON,99648,83.79
IRON AND STEEL,HUNGARY,TON,485,0.25
IRON AND STEEL,ICELAND,TON,2136,3.54
IRON AND STEEL,INDONESIA,TON,549848,817.94
IRON AND STEEL,IRAN,TON,1223,0.32
IRON AND STEEL,IRELAND,TON,16009,5.16
IRON AND STEEL,ISRAEL,TON,17346,12.90
IRON AND STEEL,ITALY,TON,112453,127.91
IRON AND STEEL,JAMAICA,TON,752,0.26
IRON AND STEEL,JAPAN,TON,1086350,1059.33
IRON AND STEEL,JORDAN,TON,5782,3.60
IRON AND STEEL,KAZAKHSTAN,TON,1014,1.69
IRON AND STEEL,KENYA,TON,1192,1.16
IRON AND STEEL,KOREA DP RP,TON,15,0.05
IRON AND STEEL,KOREA RP,TON,2849231,2268.25
IRON AND STEEL,KUWAIT,TON,91948,35.43
IRON AND STEEL,LATVIA,TON,27792,8.46
IRON AND STEEL,LEBANON,TON,6314,4.54
IRON AND STEEL,LIBERIA,TON,7650,2.55
IRON AND STEEL,LIBYA,TON,6075,2.29
IRON AND STEEL,LITHUANIA,TON,2430,1.01
IRON AND STEEL,LUXEMBOURG,TON,1594,1.58
IRON AND STEEL,MACEDONIA,TON,1873,12.85
IRON AND STEEL,MALAWI,TON,505,0.16
IRON AND STEEL,MALAYSIA,TON,321858,297.86
IRON AND STEEL,MALDIVES,TON,12650,3.99
IRON AND STEEL,MALTA,TON,759,0.27
IRON AND STEEL,MARTINIQUE,TON,308,0.08
IRON AND STEEL,MAURITANIA,TON,7231,2.43
IRON AND STEEL,MAURITIUS,TON,9804,3.11
IRON AND STEEL,MAYOTTE,TON,1042,0.31
IRON AND STEEL,MEXICO,TON,29526,28.26
IRON AND STEEL,MOROCCO,TON,6155,6.04
IRON AND STEEL,MOZAMBIQUE,TON,49945,15.64
IRON AND STEEL,MYANMAR,TON,1368,1.06
IRON AND STEEL,NAMIBIA,TON,15731,4.94
IRON AND STEEL,NEPAL,TON,30819,24.17
IRON AND STEEL,NETHERLAND,TON,234364,201.31
IRON AND STEEL,NETHERLANDANTIL,TON,2094,1.73
IRON AND STEEL,NEW ZEALAND,TON,79377,33.75
IRON AND STEEL,NICARAGUA,TON,2023,0.75
IRON AND STEEL,NIGERIA,TON,930,1.12
IRON AND STEEL,NORFOLK IS,TON,301,0.09
IRON AND STEEL,NORWAY,TON,22259,21.07
IRON AND STEEL,OMAN,TON,52842,22.59
IRON AND STEEL,PAKISTAN IR,TON,2,0.01
IRON AND STEEL,PANAMA REPUBLIC,TON,10135,3.37
IRON AND STEEL,PAPUA N GNA,TON,1096,0.35
IRON AND STEEL,PARAGUAY,TON,46703,16.15
IRON AND STEEL,PERU,TON,6995,2.90
IRON AND STEEL,PHILIPPINES,TON,24439,16.19
IRON AND STEEL,POLAND,TON,88200,40.78
IRON AND STEEL,PORTUGAL,TON,4065,3.42
IRON AND STEEL,PUERTO RICO,TON,1133,0.81
IRON AND STEEL,QATAR,TON,9909,11.66
IRON AND STEEL,REUNION,TON,39238,12.17
IRON AND STEEL,ROMANIA,TON,2966,3.49
IRON AND STEEL,RUSSIA,TON,94781,93.57
IRON AND STEEL,SAUDI ARAB,TON,31397,40.07
IRON AND STEEL,SENEGAL,TON,51137,17.10
IRON AND STEEL,SEYCHELLES,TON,4434,1.39
IRON AND STEEL,SIERRA LEONE,TON,28850,9.47
IRON AND STEEL,SINGAPORE,TON,634803,423.75
IRON AND STEEL,SLOVAK REP,TON,556,0.63
IRON AND STEEL,SLOVENIA,TON,15484,33.08
IRON AND STEEL,SOMALIA,TON,252,0.09
IRON AND STEEL,SOUTH AFRICA,TON,501716,207.41
IRON AND STEEL,SPAIN,TON,44339,36.47
IRON AND STEEL,SRI LANKA DSR,TON,9175,3.60
IRON AND STEEL,ST LUCIA,TON,279,0.08
IRON AND STEEL,SUDAN,TON,176,0.19
IRON AND STEEL,SURINAME,TON,1790,0.63
IRON AND STEEL,SWAZILAND,TON,23,0.11
IRON AND STEEL,SWEDEN,TON,84490,132.18
IRON AND STEEL,SWITZERLAND,TON,20338,33.02
IRON AND STEEL,TAIWAN,TON,181391,156.66
IRON AND STEEL,TANZANIA REP,TON,3927,1.23
IRON AND STEEL,THAILAND,TON,143172,137.04
IRON AND STEEL,TOGO,TON,90636,29.11
IRON AND STEEL,TRINIDAD,TON,9235,3.26
IRON AND STEEL,TUNISIA,TON,4612,1.79
IRON AND STEEL,TURKEY,TON,54732,54.81
IRON AND STEEL,U ARAB EMTS,TON,1139973,526.70
IRON AND STEEL,U K,TON,791704,327.50
IRON AND STEEL,U S A,TON,903430,523.40
IRON AND STEEL,UGANDA,TON,1,0.00
IRON AND STEEL,UKRAINE,TON,107528,56.78
IRON AND STEEL,UNSPECIFIED,TON,3965,2.49
IRON AND STEEL,URUGUAY,TON,1250,0.89
IRON AND STEEL,US MINOR OUTLYING ISLANDS,TON,5,0.00
IRON AND STEEL,VATICAN CITY,TON,98,0.12
IRON AND STEEL,VENEZUELA,TON,21199,7.10
IRON AND STEEL,VIETNAM SOC REP,TON,114110,106.05
IRON AND STEEL,YEMEN REPUBLC,TON,3414,0.99
IRON AND STEEL,ZAMBIA,TON,161,0.14
PRODUCTS OF IRON AND STEEL,AFGHANISTAN,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,ALBANIA,NA,NA,0.07
PRODUCTS OF IRON AND STEEL,ALGERIA,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,ANGOLA,NA,NA,0.27
PRODUCTS OF IRON AND STEEL,ARGENTINA,NA,NA,29.22
PRODUCTS OF IRON AND STEEL,AUSTRALIA,NA,NA,7.17
PRODUCTS OF IRON AND STEEL,AUSTRIA,NA,NA,23.82
PRODUCTS OF IRON AND STEEL,AZERBAIJAN,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,BAHARAIN IS,NA,NA,0.37
PRODUCTS OF IRON AND STEEL,BANGLADESH PR,NA,NA,8.91
PRODUCTS OF IRON AND STEEL,BELARUS,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,BELGIUM,NA,NA,80.24
PRODUCTS OF IRON AND STEEL,BHUTAN,NA,NA,0.02
PRODUCTS OF IRON AND STEEL,BOLIVIA,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,BOSNIA-HRZGOVIN,NA,NA,0.08
PRODUCTS OF IRON AND STEEL,BR VIRGN IS,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,BRAZIL,NA,NA,23.24
PRODUCTS OF IRON AND STEEL,BRUNEI,NA,NA,0.06
PRODUCTS OF IRON AND STEEL,BULGARIA,NA,NA,0.13
PRODUCTS OF IRON AND STEEL,CAMBODIA,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,CANADA,NA,NA,9.00
PRODUCTS OF IRON AND STEEL,CHILE,NA,NA,1.12
PRODUCTS OF IRON AND STEEL,CHINA P RP,NA,NA,1585.00
PRODUCTS OF IRON AND STEEL,COLOMBIA,NA,NA,0.02
PRODUCTS OF IRON AND STEEL,CONGO P REP,NA,NA,0.00
PRODUCTS OF IRON AND STEEL,COSTA RICA,NA,NA,0.02
PRODUCTS OF IRON AND STEEL,COTE D' IVOIRE,NA,NA,0.06
PRODUCTS OF IRON AND STEEL,CROATIA,NA,NA,0.66
PRODUCTS OF IRON AND STEEL,CYPRUS,NA,NA,0.10
